symbol,direction,entry_time,exit_time,entry_price,exit_price,z_at_entry,spy_z_at_entry,outperformance_at_entry,avg_move,qty,hold_hours,minutes_since_open,exit_reason
GE,Short,2022-01-13T15:05:00+00:00,2022-01-13T20:45:00+00:00,64.2800,63.6100,2.6214,-0.9512,3.5726,0.0050,-372.00,5.6667,35,eod
GOOGL,Long,2022-01-14T15:00:00+00:00,2022-01-14T19:40:00+00:00,139.8900,139.3500,2.9604,1.3333,1.6272,0.0039,171.00,4.6667,30,reversal
LLY,Short,2022-01-14T15:00:00+00:00,2022-01-14T20:45:00+00:00,246.5800,243.5000,-1.4861,1.3333,-2.8194,0.0061,-97.00,5.7500,30,eod
LLY,Long,2022-01-14T15:05:00+00:00,2022-01-14T20:45:00+00:00,246.9600,243.5000,-1.1802,1.8403,-3.0205,0.0064,97.00,5.6667,35,eod
T,Short,2022-01-18T15:00:00+00:00,2022-01-18T19:30:00+00:00,20.4400,20.6600,-1.8695,0.7616,-2.6311,0.0065,-1165.00,4.5000,30,reversal
FCX,Long,2022-01-18T15:05:00+00:00,2022-01-18T20:45:00+00:00,45.8800,44.2500,4.6293,1.7951,2.8342,0.0111,519.00,5.6667,35,eod
FCX,Short,2022-01-18T15:00:00+00:00,2022-01-18T20:45:00+00:00,45.7800,44.2500,4.5708,0.7616,3.8091,0.0107,-520.00,5.7500,30,eod
JPM,Long,2022-01-18T15:00:00+00:00,2022-01-18T20:45:00+00:00,152.9600,150.8600,-2.2686,0.7616,-3.0302,0.0057,155.00,5.7500,30,eod
COP,Short,2022-01-19T15:00:00+00:00,2022-01-19T15:50:00+00:00,86.2700,86.7800,-1.5604,1.3541,-2.9145,0.0092,-270.00,0.8333,30,reversal
MSFT,Long,2022-01-19T15:00:00+00:00,2022-01-19T20:45:00+00:00,312.6800,306.0100,3.0262,1.3541,1.6721,0.0073,74.00,5.7500,30,eod
BAC,Long,2022-01-19T15:00:00+00:00,2022-01-19T20:45:00+00:00,47.2100,46.7500,-2.3783,1.3541,-3.7324,0.0075,493.00,5.7500,30,eod
LLY,Short,2022-01-19T16:20:00+00:00,2022-01-19T20:45:00+00:00,249.3900,245.5100,1.3475,-1.7216,3.0690,0.0071,-92.00,4.4167,110,eod
CAT,Short,2022-01-20T15:00:00+00:00,2022-01-20T17:55:00+00:00,218.1800,221.4600,-1.2835,1.1410,-2.4246,0.0071,-106.00,2.9167,30,reversal
GS,Long,2022-01-20T15:00:00+00:00,2022-01-20T20:45:00+00:00,352.7500,349.3500,2.4859,1.1410,1.3449,0.0069,65.00,5.7500,30,eod
LOW,Long,2022-01-20T17:30:00+00:00,2022-01-20T20:45:00+00:00,231.9200,224.2500,-2.0762,1.0313,-3.1075,0.0082,99.00,3.2500,180,eod
PFE,Short,2022-01-20T19:45:00+00:00,2022-01-20T20:45:00+00:00,54.2000,54.1100,2.2633,-0.8199,3.0832,0.0081,-422.00,1.0000,315,eod
NFLX,Short,2022-01-21T15:00:00+00:00,2022-01-21T16:45:00+00:00,38.7700,40.1000,-4.1604,-2.2982,-1.8623,0.0077,-585.00,1.7500,30,reversal
GE,Long,2022-01-21T15:00:00+00:00,2022-01-21T20:45:00+00:00,60.5400,60.2300,0.4360,-2.2982,2.7342,0.0057,374.00,5.7500,30,eod
SBUX,Short,2022-01-21T15:00:00+00:00,2022-01-21T20:45:00+00:00,97.0300,96.7000,1.8051,-2.2982,4.1033,0.0042,-233.00,5.7500,30,eod
COIN,Long,2022-01-21T15:00:00+00:00,2022-01-21T20:45:00+00:00,192.7700,194.3700,-5.4233,-2.2982,-3.1251,0.0146,117.00,5.7500,30,eod
LIN,Short,2022-01-24T15:00:00+00:00,2022-01-24T16:50:00+00:00,309.3300,305.7300,-3.0190,-1.3302,-1.6888,0.0044,-72.00,1.8333,30,reversal
NFLX,Long,2022-01-24T15:00:00+00:00,2022-01-24T18:45:00+00:00,36.6300,37.6100,-4.4971,-1.3302,-3.1669,0.0100,612.00,3.7500,30,reversal
QCOM,Long,2022-01-24T15:00:00+00:00,2022-01-24T20:45:00+00:00,163.0000,169.1800,0.7808,-1.3302,2.1109,0.0089,137.00,5.7500,30,eod
HD,Short,2022-01-24T15:00:00+00:00,2022-01-24T20:45:00+00:00,348.7200,362.3300,2.3917,-1.3302,3.7219,0.0045,-64.00,5.7500,30,eod
SBUX,Short,2022-01-25T15:00:00+00:00,2022-01-25T15:25:00+00:00,95.3300,96.4100,-3.5534,-1.9433,-1.6101,0.0043,-237.00,0.4167,30,reversal
FCX,Long,2022-01-25T15:00:00+00:00,2022-01-25T20:45:00+00:00,38.4500,39.6000,-0.1675,-1.9433,1.7758,0.0124,589.00,5.7500,30,eod
NKE,Short,2022-01-25T15:15:00+00:00,2022-01-25T20:45:00+00:00,144.8400,145.5800,2.2864,-1.0811,3.3675,0.0044,-156.00,5.5000,45,eod
DE,Long,2022-01-26T15:00:00+00:00,2022-01-26T18:00:00+00:00,379.5000,373.6900,3.1118,0.9507,2.1611,0.0079,59.00,3.0000,30,reversal
DE,Short,2022-01-26T15:20:00+00:00,2022-01-26T18:00:00+00:00,379.9100,373.6900,2.6963,-0.3720,3.0683,0.0096,-60.00,2.6667,50,reversal
CRM,Short,2022-01-26T15:00:00+00:00,2022-01-26T20:25:00+00:00,218.4800,211.9600,-1.0758,0.9507,-2.0265,0.0088,-104.00,5.4167,30,reversal
T,Long,2022-01-26T16:20:00+00:00,2022-01-26T20:45:00+00:00,19.3900,18.3200,-3.0717,0.2253,-3.2970,0.0102,1178.00,4.4167,110,eod
LOW,Short,2022-01-27T15:00:00+00:00,2022-01-27T18:30:00+00:00,230.1000,224.7400,-1.7602,1.0763,-2.8364,0.0046,-98.00,3.5000,30,reversal
LOW,Long,2022-01-27T15:05:00+00:00,2022-01-27T18:30:00+00:00,229.8000,224.7400,-2.0841,1.2026,-3.2867,0.0045,98.00,3.4167,35,reversal
CRM,Long,2022-01-27T15:00:00+00:00,2022-01-27T20:45:00+00:00,222.4300,213.2200,3.6496,1.0763,2.5734,0.0108,101.00,5.7500,30,eod
CRM,Short,2022-01-27T15:25:00+00:00,2022-01-27T20:45:00+00:00,218.8300,213.2200,2.8249,-0.3646,3.1896,0.0081,-102.00,5.3333,55,eod
TXN,Short,2022-01-28T15:00:00+00:00,2022-01-28T15:45:00+00:00,169.4800,173.0900,-3.4402,-0.9166,-2.5236,0.0051,-133.00,0.7500,30,reversal
T,Long,2022-01-28T15:00:00+00:00,2022-01-28T15:55:00+00:00,18.5200,18.4200,2.0278,-0.9166,2.9444,0.0101,1217.00,0.9167,30,reversal
CAT,Long,2022-01-28T15:50:00+00:00,2022-01-28T20:45:00+00:00,200.1300,200.0600,-1.5518,1.6855,-3.2373,0.0083,111.00,4.9167,80,eod
AVGO,Long,2022-01-31T15:00:00+00:00,2022-01-31T18:30:00+00:00,57.2200,57.5300,2.7034,1.4217,1.2817,0.0068,390.00,3.5000,30,reversal
PFE,Short,2022-01-31T15:00:00+00:00,2022-01-31T20:45:00+00:00,53.0500,52.7300,-1.5483,1.4217,-2.9700,0.0070,-420.00,5.7500,30,eod
PFE,Long,2022-01-31T15:05:00+00:00,2022-01-31T20:45:00+00:00,53.0800,52.7300,-1.4849,1.9838,-3.4687,0.0069,421.00,5.6667,35,eod
XOM,Short,2022-02-01T15:00:00+00:00,2022-02-01T20:45:00+00:00,78.7900,80.6700,3.6686,-1.5309,5.1995,0.0082,-282.00,5.7500,30,eod
SLB,Long,2022-02-01T15:00:00+00:00,2022-02-01T20:45:00+00:00,39.1600,39.6100,1.3414,-1.5309,2.8723,0.0094,569.00,5.7500,30,eod
HD,Long,2022-02-01T15:05:00+00:00,2022-02-01T20:45:00+00:00,363.4800,368.7700,-4.4653,-1.3239,-3.1413,0.0041,61.00,5.6667,35,eod
LOW,Short,2022-02-01T15:00:00+00:00,2022-02-01T20:45:00+00:00,234.3300,238.9600,-4.0311,-1.5309,-2.5001,0.0053,-95.00,5.7500,30,eod
GOOGL,Long,2022-02-02T15:50:00+00:00,2022-02-02T17:05:00+00:00,146.2900,148.9800,-4.2432,-0.8694,-3.3737,0.0053,152.00,1.2500,80,reversal
QCOM,Long,2022-02-02T15:00:00+00:00,2022-02-02T20:45:00+00:00,183.7500,188.1900,1.9453,0.0971,1.8482,0.0088,120.00,5.7500,30,eod
SBUX,Short,2022-02-02T15:00:00+00:00,2022-02-02T20:45:00+00:00,98.3400,97.7600,4.4766,0.0971,4.3795,0.0059,-225.00,5.7500,30,eod
PYPL,Short,2022-02-02T15:00:00+00:00,2022-02-02T20:45:00+00:00,132.2000,132.9300,-2.9022,0.0971,-2.9993,0.0111,-167.00,5.7500,30,eod
META,Long,2022-02-03T15:00:00+00:00,2022-02-03T17:50:00+00:00,244.0400,238.7900,2.3694,0.1331,2.2363,0.0071,91.00,2.8333,30,reversal
QCOM,Short,2022-02-03T15:00:00+00:00,2022-02-03T20:45:00+00:00,182.1300,180.4500,-2.3274,0.1331,-2.4605,0.0098,-123.00,5.7500,30,eod
UNH,Long,2022-02-03T15:20:00+00:00,2022-02-03T20:45:00+00:00,485.5200,488.8000,-2.4023,0.9122,-3.3145,0.0075,46.00,5.4167,50,eod
HD,Long,2022-02-04T15:00:00+00:00,2022-02-04T20:45:00+00:00,357.0900,360.4700,-2.5038,1.5477,-4.0515,0.0050,62.00,5.7500,30,eod
SBUX,Short,2022-02-04T15:00:00+00:00,2022-02-04T20:45:00+00:00,94.6900,95.1800,-0.8702,1.5477,-2.4179,0.0070,-235.00,5.7500,30,eod
COIN,Long,2022-02-04T15:10:00+00:00,2022-02-04T20:45:00+00:00,188.4100,194.9200,2.7485,1.6425,1.1060,0.0225,118.00,5.5833,40,eod
TXN,Short,2022-02-07T15:00:00+00:00,2022-02-07T16:55:00+00:00,170.2300,170.2400,-1.7869,0.7381,-2.5250,0.0047,-132.00,1.9167,30,reversal
TXN,Long,2022-02-07T15:15:00+00:00,2022-02-07T16:55:00+00:00,169.8300,170.2400,-2.8430,0.1906,-3.0336,0.0038,133.00,1.6667,45,reversal
CVX,Long,2022-02-07T15:00:00+00:00,2022-02-07T20:45:00+00:00,136.9600,138.6500,2.0967,0.7381,1.3587,0.0066,164.00,5.7500,30,eod
CVX,Short,2022-02-07T16:20:00+00:00,2022-02-07T20:45:00+00:00,138.7900,138.6500,2.8089,-0.2464,3.0553,0.0098,-163.00,4.4167,110,eod
DE,Short,2022-02-08T15:00:00+00:00,2022-02-08T15:35:00+00:00,376.1200,383.6800,-2.4279,-0.3437,-2.0842,0.0091,-60.00,0.5833,30,reversal
LOW,Long,2022-02-08T15:00:00+00:00,2022-02-08T16:10:00+00:00,228.2000,231.3000,1.1624,-0.3437,1.5061,0.0067,99.00,1.1667,30,reversal
PFE,Long,2022-02-08T15:50:00+00:00,2022-02-08T20:45:00+00:00,50.0800,51.5700,-2.0013,1.3440,-3.3452,0.0089,451.00,4.9167,80,eod
MSFT,Short,2022-02-09T15:30:00+00:00,2022-02-09T20:45:00+00:00,308.5900,310.6500,-0.8185,0.2659,-1.0844,0.0050,-73.00,5.2500,60,eod
FCX,Short,2022-02-09T15:20:00+00:00,2022-02-09T20:45:00+00:00,42.7900,43.7200,2.7157,-0.3794,3.0951,0.0114,-534.00,5.4167,50,eod
DIS,Long,2022-02-09T15:00:00+00:00,2022-02-09T20:45:00+00:00,145.1900,146.9700,1.6926,0.0090,1.6836,0.0073,157.00,5.7500,30,eod
NKE,Long,2022-02-10T15:00:00+00:00,2022-02-10T15:30:00+00:00,146.8100,146.2600,3.6599,1.7482,1.9117,0.0045,154.00,0.5000,30,reversal
XOM,Long,2022-02-10T15:35:00+00:00,2022-02-10T20:45:00+00:00,79.1400,77.8800,-0.2767,2.7329,-3.0096,0.0087,286.00,5.1667,65,eod
CVX,Short,2022-02-10T15:00:00+00:00,2022-02-10T20:45:00+00:00,138.0500,135.5800,-0.2901,1.7482,-2.0383,0.0075,-164.00,5.7500,30,eod
ADBE,Short,2022-02-11T15:00:00+00:00,2022-02-11T18:35:00+00:00,492.4700,480.6600,-1.6974,-0.4323,-1.2651,0.0070,-46.00,3.5833,30,reversal
PFE,Long,2022-02-11T15:00:00+00:00,2022-02-11T20:45:00+00:00,50.9800,50.7300,1.7798,-0.4323,2.2121,0.0061,444.00,5.7500,30,eod
PFE,Short,2022-02-11T15:10:00+00:00,2022-02-11T20:45:00+00:00,51.0200,50.7300,2.1633,-1.0719,3.2353,0.0054,-444.00,5.5833,40,eod
AMZN,Long,2022-02-14T15:00:00+00:00,2022-02-14T20:45:00+00:00,153.5000,155.5100,1.1163,-0.0534,1.1697,0.0087,148.00,5.7500,30,eod
PFE,Short,2022-02-14T15:00:00+00:00,2022-02-14T20:45:00+00:00,49.3700,49.7900,-2.3715,-0.0534,-2.3182,0.0064,-462.00,5.7500,30,eod
PFE,Long,2022-02-14T15:05:00+00:00,2022-02-14T20:45:00+00:00,49.1200,49.7900,-3.0648,0.1778,-3.2427,0.0066,466.00,5.6667,35,eod
NVDA,Long,2022-02-15T15:00:00+00:00,2022-02-15T20:45:00+00:00,25.7100,26.4100,1.7689,-0.1632,1.9321,0.0144,896.00,5.7500,30,eod
BAC,Short,2022-02-15T15:00:00+00:00,2022-02-15T20:45:00+00:00,47.7700,47.6100,-1.3817,-0.1632,-1.2185,0.0066,-482.00,5.7500,30,eod
LLY,Short,2022-02-15T17:45:00+00:00,2022-02-15T20:45:00+00:00,242.9800,244.1300,2.4811,-0.5365,3.0175,0.0081,-95.00,3.0000,195,eod
PFE,Short,2022-02-16T15:10:00+00:00,2022-02-16T18:55:00+00:00,50.7200,49.7200,2.3560,-0.9869,3.3429,0.0066,-458.00,3.7500,40,reversal
SLB,Long,2022-02-16T15:00:00+00:00,2022-02-16T20:05:00+00:00,42.3100,42.0800,1.8917,-1.0419,2.9336,0.0103,548.00,5.0833,30,reversal
DE,Short,2022-02-16T15:05:00+00:00,2022-02-16T20:45:00+00:00,386.2800,391.4200,-2.0863,-0.8405,-1.2458,0.0086,-60.00,5.6667,35,eod
META,Long,2022-02-17T15:00:00+00:00,2022-02-17T20:05:00+00:00,217.2700,208.8200,0.7393,-0.8810,1.6203,0.0082,106.00,5.0833,30,reversal
GS,Short,2022-02-17T15:00:00+00:00,2022-02-17T20:45:00+00:00,351.1100,349.0100,-2.9277,-0.8810,-2.0467,0.0089,-66.00,5.7500,30,eod
DE,Short,2022-02-18T15:00:00+00:00,2022-02-18T15:35:00+00:00,373.4900,377.5200,-1.9196,0.1057,-2.0254,0.0086,-61.00,0.5833,30,reversal
GE,Long,2022-02-18T15:25:00+00:00,2022-02-18T20:45:00+00:00,58.8700,57.9800,-3.7724,-0.7539,-3.0185,0.0105,387.00,5.3333,55,eod
LLY,Long,2022-02-18T15:00:00+00:00,2022-02-18T20:45:00+00:00,242.3600,240.7800,1.8261,0.1057,1.7204,0.0059,94.00,5.7500,30,eod
TXN,Long,2022-02-22T15:00:00+00:00,2022-02-22T15:30:00+00:00,170.5600,169.7600,4.5471,2.2109,2.3362,0.0044,133.00,0.5000,30,reversal
COP,Long,2022-02-22T15:00:00+00:00,2022-02-22T20:45:00+00:00,89.6200,87.7600,-1.8881,2.2109,-4.0989,0.0096,253.00,5.7500,30,eod
SLB,Short,2022-02-22T15:00:00+00:00,2022-02-22T20:45:00+00:00,40.6100,39.4700,-0.7645,2.2109,-2.9754,0.0102,-558.00,5.7500,30,eod
HD,Short,2022-02-23T15:10:00+00:00,2022-02-23T15:45:00+00:00,310.8100,310.1400,-3.1344,-1.9304,-1.2040,0.0065,-72.00,0.5833,40,reversal
CVX,Short,2022-02-23T15:00:00+00:00,2022-02-23T20:45:00+00:00,134.7700,135.1200,1.4574,-2.3207,3.7781,0.0069,-168.00,5.7500,30,eod
LLY,Long,2022-02-23T15:00:00+00:00,2022-02-23T20:45:00+00:00,241.7900,238.5600,0.3980,-2.3207,2.7187,0.0058,93.00,5.7500,30,eod
ADBE,Long,2022-02-24T15:00:00+00:00,2022-02-24T20:45:00+00:00,437.6700,463.2800,3.7111,1.4026,2.3085,0.0078,51.00,5.7500,30,eod
XOM,Long,2022-02-24T15:00:00+00:00,2022-02-24T20:45:00+00:00,75.6400,75.4800,-2.8487,1.4026,-4.2513,0.0088,298.00,5.7500,30,eod
MPC,Short,2022-02-24T15:00:00+00:00,2022-02-24T20:45:00+00:00,74.5200,74.0500,-1.5101,1.4026,-2.9127,0.0090,-302.00,5.7500,30,eod
NKE,Short,2022-02-25T15:00:00+00:00,2022-02-25T20:45:00+00:00,136.6700,138.7000,-3.1967,-2.0081,-1.1886,0.0056,-168.00,5.7500,30,eod
PFE,Short,2022-02-25T15:00:00+00:00,2022-02-25T20:45:00+00:00,46.9700,47.6600,2.2845,-2.0081,4.2927,0.0072,-489.00,5.7500,30,eod
T,Long,2022-02-25T15:00:00+00:00,2022-02-25T20:45:00+00:00,17.8600,18.0300,0.5040,-2.0081,2.5121,0.0056,1286.00,5.7500,30,eod
COP,Long,2022-02-28T15:00:00+00:00,2022-02-28T20:45:00+00:00,91.6200,94.8500,2.2782,-0.0524,2.3306,0.0082,248.00,5.7500,30,eod
CAT,Short,2022-02-28T17:15:00+00:00,2022-02-28T20:45:00+00:00,187.6400,187.3400,3.5930,0.5706,3.0224,0.0052,-122.00,3.5000,165,eod
DIS,Short,2022-02-28T15:00:00+00:00,2022-02-28T20:45:00+00:00,146.9300,148.1100,-1.6707,-0.0524,-1.6183,0.0062,-155.00,5.7500,30,eod
COP,Short,2022-03-01T15:40:00+00:00,2022-03-01T20:45:00+00:00,97.9700,96.4400,2.5841,-0.6704,3.2545,0.0103,-234.00,5.0833,70,eod
FCX,Long,2022-03-01T15:00:00+00:00,2022-03-01T20:45:00+00:00,49.0700,47.6300,2.3562,-0.6365,2.9927,0.0083,468.00,5.7500,30,eod
JPM,Short,2022-03-01T15:00:00+00:00,2022-03-01T20:45:00+00:00,136.9300,135.8700,-2.6806,-0.6365,-2.0441,0.0067,-167.00,5.7500,30,eod
SCHW,Long,2022-03-01T15:15:00+00:00,2022-03-01T20:45:00+00:00,79.5800,77.7100,-2.8529,0.1524,-3.0053,0.0101,288.00,5.5000,45,eod
QCOM,Long,2022-03-02T15:00:00+00:00,2022-03-02T19:20:00+00:00,168.3100,169.8000,3.3572,1.1196,2.2377,0.0061,135.00,4.3333,30,reversal
HD,Short,2022-03-02T15:05:00+00:00,2022-03-02T19:50:00+00:00,325.3000,325.5100,2.5024,-0.5443,3.0467,0.0063,-69.00,4.7500,35,reversal
NFLX,Short,2022-03-02T15:00:00+00:00,2022-03-02T20:45:00+00:00,38.2500,38.0600,-0.4385,1.1196,-1.5580,0.0077,-594.00,5.7500,30,eod
CRM,Long,2022-03-02T15:00:00+00:00,2022-03-02T20:45:00+00:00,208.0900,211.2400,-2.0717,1.1196,-3.1913,0.0078,109.00,5.7500,30,eod
NFLX,Short,2022-03-03T15:00:00+00:00,2022-03-03T16:00:00+00:00,37.6100,36.9700,-2.2264,-0.7746,-1.4518,0.0080,-609.00,1.0000,30,reversal
XOM,Short,2022-03-03T15:05:00+00:00,2022-03-03T20:45:00+00:00,81.1700,80.8400,2.0359,-1.2428,3.2787,0.0084,-282.00,5.6667,35,eod
LLY,Long,2022-03-03T15:00:00+00:00,2022-03-03T20:45:00+00:00,258.3400,257.7600,2.1368,-0.7746,2.9114,0.0056,88.00,5.7500,30,eod
AMZN,Short,2022-03-04T15:00:00+00:00,2022-03-04T16:05:00+00:00,145.2500,144.4500,-2.5773,-0.6647,-1.9126,0.0053,-158.00,1.0833,30,reversal
AVGO,Short,2022-03-04T15:00:00+00:00,2022-03-04T20:45:00+00:00,59.7600,59.3400,2.6405,-0.6647,3.3052,0.0072,-385.00,5.7500,30,eod
SCHW,Long,2022-03-04T15:00:00+00:00,2022-03-04T20:45:00+00:00,79.1400,78.4400,1.7497,-0.6647,2.4144,0.0095,290.00,5.7500,30,eod
META,Short,2022-03-07T15:00:00+00:00,2022-03-07T20:45:00+00:00,193.9800,188.2700,-4.1311,-2.1876,-1.9435,0.0065,-118.00,5.7500,30,eod
SLB,Short,2022-03-07T15:00:00+00:00,2022-03-07T20:45:00+00:00,42.3600,42.1600,5.2968,-2.1876,7.4844,0.0107,-543.00,5.7500,30,eod
SCHW,Long,2022-03-07T15:00:00+00:00,2022-03-07T20:45:00+00:00,79.2500,76.3700,0.7035,-2.1876,2.8912,0.0096,290.00,5.7500,30,eod
LIN,Long,2022-03-08T15:00:00+00:00,2022-03-08T16:45:00+00:00,268.2700,271.8500,-4.0988,-0.8958,-3.2030,0.0045,85.00,1.7500,30,reversal
FCX,Short,2022-03-08T15:00:00+00:00,2022-03-08T17:20:00+00:00,47.2900,47.3500,2.7913,-0.8958,3.6870,0.0070,-485.00,2.3333,30,reversal
CVX,Long,2022-03-08T15:00:00+00:00,2022-03-08T17:30:00+00:00,169.2400,168.1400,2.0992,-0.8958,2.9949,0.0102,135.00,2.5000,30,reversal
T,Short,2022-03-08T15:00:00+00:00,2022-03-08T20:45:00+00:00,17.4700,17.4200,-3.2237,-0.8958,-2.3279,0.0051,-1315.00,5.7500,30,eod
TXN,Short,2022-03-09T15:00:00+00:00,2022-03-09T17:30:00+00:00,170.7100,173.6900,-1.6282,0.7905,-2.4187,0.0056,-134.00,2.5000,30,reversal
FCX,Long,2022-03-09T15:00:00+00:00,2022-03-09T20:45:00+00:00,46.7000,47.1200,3.6594,0.7905,2.8689,0.0086,492.00,5.7500,30,eod
AMD,Short,2022-03-10T15:00:00+00:00,2022-03-10T20:45:00+00:00,105.8500,106.1000,-1.7881,-0.2158,-1.5724,0.0113,-216.00,5.7500,30,eod
GE,Long,2022-03-10T15:00:00+00:00,2022-03-10T20:45:00+00:00,56.0600,56.8300,2.0994,-0.2158,2.3152,0.0072,408.00,5.7500,30,eod
LIN,Short,2022-03-10T15:00:00+00:00,2022-03-10T20:45:00+00:00,285.4400,282.6500,3.0935,-0.2158,3.3092,0.0051,-80.00,5.7500,30,eod
MPC,Short,2022-03-11T15:00:00+00:00,2022-03-11T20:45:00+00:00,79.4500,78.4800,1.6474,-1.8129,3.4603,0.0092,-290.00,5.7500,30,eod
SBUX,Short,2022-03-11T15:10:00+00:00,2022-03-11T20:45:00+00:00,85.3100,82.7700,-2.9739,-1.3428,-1.6311,0.0080,-270.00,5.5833,40,eod
LLY,Long,2022-03-11T15:00:00+00:00,2022-03-11T20:45:00+00:00,268.3200,266.7100,1.1655,-1.8129,2.9784,0.0059,85.00,5.7500,30,eod
XOM,Short,2022-03-14T14:00:00+00:00,2022-03-14T16:15:00+00:00,81.3000,82.4400,-1.7661,0.4841,-2.2501,0.0108,-286.00,2.2500,30,reversal
XOM,Long,2022-03-14T14:05:00+00:00,2022-03-14T16:15:00+00:00,80.9700,82.4400,-2.1769,1.2323,-3.4092,0.0106,288.00,2.1667,35,reversal
PYPL,Long,2022-03-14T14:00:00+00:00,2022-03-14T19:45:00+00:00,98.7100,96.9500,2.5836,0.4841,2.0995,0.0137,235.00,5.7500,30,eod
AVGO,Long,2022-03-15T14:00:00+00:00,2022-03-15T19:45:00+00:00,59.0000,59.3000,2.3909,0.5936,1.7973,0.0085,394.00,5.7500,30,eod
XOM,Short,2022-03-15T14:00:00+00:00,2022-03-15T19:45:00+00:00,76.9500,77.2000,-2.0412,0.5936,-2.6348,0.0116,-302.00,5.7500,30,eod
XOM,Long,2022-03-15T14:25:00+00:00,2022-03-15T19:45:00+00:00,76.8500,77.2000,-2.1349,0.8861,-3.0210,0.0116,303.00,5.3333,55,eod
AVGO,Long,2022-03-16T14:05:00+00:00,2022-03-16T14:35:00+00:00,60.1300,60.4100,1.8202,0.6854,1.1349,0.0077,387.00,0.5000,35,reversal
SLB,Short,2022-03-16T14:00:00+00:00,2022-03-16T19:45:00+00:00,39.0200,37.7400,-0.9608,1.0365,-1.9973,0.0119,-598.00,5.7500,30,eod
